id;systementrytimestamp;animalid;begintime;endtime;totalyieldkg;expectedyieldkg;milkingdeviceid;milkingsamplerackno;milkingsampletubepos;milkingsampletubeid;avgconductivity;maxblood
86103;2023-07-22 03:43:16.297;61;2023-07-22 03:32:33.000;2023-07-22 03:40:42.000;8.99;9.033;15;0;0;0;4466;0
86106;2023-07-22 04:23:14.137;65;2023-07-22 04:15:47.000;2023-07-22 04:19:58.000;10.57;10.405;15;0;0;0;4411;0
86110;2023-07-22 06:24:24.067;56;2023-07-22 06:15:16.000;2023-07-22 06:21:49.000;20.79;24.604;15;0;0;0;4899;0
86145;2023-07-22 12:33:04.610;51;2023-07-22 12:16:24.000;2023-07-22 12:29:49.000;16.35;17.942;15;0;0;0;5046;0
86148;2023-07-22 12:58:09.073;61;2023-07-22 12:47:12.000;2023-07-22 12:55:34.000;8.97;9.132;15;0;0;0;4783;0
86153;2023-07-22 14:33:13.677;56;2023-07-22 14:25:11.000;2023-07-22 14:30:39.000;17.04;14.443;15;0;0;0;4495;0
86156;2023-07-22 15:00:48.130;65;2023-07-22 14:52:44.000;2023-07-22 14:57:33.000;12.73;12.105;15;0;0;0;4548;0
86195;2023-07-22 22:22:15.740;61;2023-07-22 22:11:20.000;2023-07-22 22:19:41.000;9.52;9.257;15;0;0;0;4598;0
86197;2023-07-22 22:39:45.287;51;2023-07-22 22:30:26.000;2023-07-22 22:36:29.000;17.01;14.451;15;0;0;0;4577;0
86208;2023-07-23 00:16:58.127;56;2023-07-23 00:07:39.000;2023-07-23 00:13:43.000;19.24;17.716;15;0;0;0;4962;0
86210;2023-07-23 00:37:04.103;65;2023-07-23 00:30:15.000;2023-07-23 00:34:29.000;10.75;11.061;15;0;0;0;4470;0
86238;2023-07-23 07:34:19.927;61;2023-07-23 07:23:07.000;2023-07-23 07:31:04.000;9.37;9.096;15;0;0;0;4636;0
86250;2023-07-23 09:56:30.383;56;2023-07-23 09:48:09.000;2023-07-23 09:53:56.000;18.96;17.522;15;0;0;0;4877;0
86257;2023-07-23 11:02:03.550;51;2023-07-23 10:52:47.000;2023-07-23 10:58:47.000;19.51;18.248;15;0;0;0;4673;0
86259;2023-07-23 11:20:23.043;65;2023-07-23 11:12:39.000;2023-07-23 11:17:48.000;12.5;12.201;15;0;0;0;4553;0
86289;2023-07-23 18:56:22.217;56;2023-07-23 18:48:12.000;2023-07-23 18:53:48.000;18.48;16.637;15;0;0;0;4873;0
86291;2023-07-23 19:14:02.003;61;2023-07-23 19:02:30.000;2023-07-23 19:11:28.000;11.65;11.615;15;0;0;0;4637;0
86307;2023-07-23 22:09:52.973;65;2023-07-23 22:02:36.000;2023-07-23 22:07:18.000;12.52;12.436;15;0;0;0;4525;0
86312;2023-07-23 22:53:32.717;51;2023-07-23 22:44:58.000;2023-07-23 22:50:58.000;18.04;17.697;15;0;0;0;4642;0
86336;2023-07-24 04:26:37.410;61;2023-07-24 04:16:39.000;2023-07-24 04:24:03.000;8.7;9.16;15;0;0;0;4398;0
86346;2023-07-24 07:17:19.983;56;2023-07-24 07:08:23.000;2023-07-24 07:14:04.000;19.6;22.813;15;0;0;0;4962;0
86353;2023-07-24 08:30:48.970;51;2023-07-24 08:21:33.000;2023-07-24 08:27:33.000;14.62;14.375;15;0;0;0;4591;349
86367;2023-07-24 10:59:58.547;65;2023-07-24 10:52:10.000;2023-07-24 10:57:24.000;13.9;14.691;15;0;0;0;4588;0
86385;2023-07-24 14:50:17.150;61;2023-07-24 14:39:24.000;2023-07-24 14:47:42.000;10.3;10.239;15;0;0;0;4682;0
86405;2023-07-24 18:43:54.743;56;2023-07-24 18:34:40.000;2023-07-24 18:40:39.000;22.73;20.066;15;0;0;0;4785;0
86418;2023-07-24 21:08:22.463;51;2023-07-24 20:58:12.000;2023-07-24 21:05:07.000;19;18.682;15;0;0;0;4687;0
86435;2023-07-25 00:26:22.923;61;2023-07-25 00:14:59.000;2023-07-25 00:23:48.000;9.01;9.466;15;0;0;0;4513;0
86451;2023-07-25 03:43:51.593;65;2023-07-25 03:35:29.000;2023-07-25 03:40:36.000;14.84;18.741;15;0;0;0;4324;0
86461;2023-07-25 06:25:35.843;51;2023-07-25 06:15:08.000;2023-07-25 06:22:20.000;14.6;13.801;15;0;0;0;4406;0
86470;2023-07-25 07:50:07.227;56;2023-07-25 07:40:35.000;2023-07-25 07:46:51.000;23.05;24.084;15;0;0;0;4867;0
86486;2023-07-25 11:29:35.960;61;2023-07-25 11:17:08.000;2023-07-25 11:25:55.000;10.54;10.801;15;1;4;4;4604;0
86504;2023-07-25 15:30:40.867;65;2023-07-25 15:21:13.000;2023-07-25 15:26:19.000;12.63;12.69;15;1;22;22;4601;0
86506;2023-07-25 15:42:51.457;51;2023-07-25 15:32:44.000;2023-07-25 15:39:11.000;13.82;13.967;15;1;24;24;4554;0
86510;2023-07-25 16:22:23.030;56;2023-07-25 16:13:34.000;2023-07-25 16:18:42.000;16.26;15.508;15;1;28;28;4823;0
86535;2023-07-25 21:41:57.267;61;2023-07-25 21:30:14.000;2023-07-25 21:38:41.000;9.52;10.014;15;0;0;0;4584;0
86559;2023-07-26 01:42:48.877;56;2023-07-26 01:34:00.000;2023-07-26 01:39:33.000;18.25;17.302;15;0;0;0;4951;0
86561;2023-07-26 01:57:36.633;51;2023-07-26 01:48:03.000;2023-07-26 01:54:21.000;15.09;15.366;15;0;0;0;4624;0
86588;2023-07-26 08:07:04.730;65;2023-07-26 07:59:13.000;2023-07-26 08:04:30.000;15.61;18.197;15;0;0;0;4490;0
86589;2023-07-26 08:17:06.743;61;2023-07-26 08:06:27.000;2023-07-26 08:14:32.000;10.04;10.265;15;0;0;0;4662;0
86599;2023-07-26 10:03:16.217;56;2023-07-26 09:54:47.000;2023-07-26 10:00:00.000;16.15;15.397;15;0;0;0;4906;0
86610;2023-07-26 12:33:47.873;51;2023-07-26 12:24:37.000;2023-07-26 12:31:13.000;17.2;15.849;15;0;0;0;4707;0
86643;2023-07-26 19:03:24.250;56;2023-07-26 18:56:02.000;2023-07-26 19:00:49.000;14.05;16.819;15;0;0;0;4788;0
86644;2023-07-26 19:08:53.130;65;2023-07-26 19:01:49.000;2023-07-26 19:06:18.000;11.97;11.777;15;0;0;0;4412;0
86654;2023-07-26 21:38:44.587;61;2023-07-26 21:26:14.000;2023-07-26 21:36:10.000;12.5;12.916;15;0;0;0;4630;0
86662;2023-07-26 23:20:35.347;51;2023-07-26 23:11:31.000;2023-07-26 23:17:19.000;16.26;16.304;15;0;0;0;4521;0
86688;2023-07-27 04:41:59.463;56;2023-07-27 04:34:19.000;2023-07-27 04:39:25.000;13.29;17.796;15;0;0;0;4773;0
86689;2023-07-27 04:51:51.470;65;2023-07-27 04:45:05.000;2023-07-27 04:49:17.000;10.35;10.568;15;0;0;0;4322;0
86698;2023-07-27 07:12:39.650;61;2023-07-27 07:02:06.000;2023-07-27 07:09:24.000;9;9.233;15;0;0;0;4468;0
86726;2023-07-27 13:46:52.147;51;2023-07-27 13:36:38.000;2023-07-27 13:43:36.000;21.68;21.803;15;0;0;0;4688;0
86734;2023-07-27 15:09:44.663;65;2023-07-27 15:02:29.000;2023-07-27 15:07:10.000;11.56;11.079;15;0;0;0;4610;0
86744;2023-07-27 17:01:26.963;56;2023-07-27 16:47:31.000;2023-07-27 16:58:11.000;23.47;21.425;15;0;0;0;4972;0
86761;2023-07-27 21:06:07.900;61;2023-07-27 20:55:26.000;2023-07-27 21:05:45.000;12.86;13.35;15;0;0;0;4606;0
86775;2023-07-27 23:39:01.693;51;2023-07-27 23:30:46.000;2023-07-27 23:36:27.000;13.51;14.961;15;0;0;0;4424;0
86786;2023-07-28 01:28:06.330;56;2023-07-28 01:20:41.000;2023-07-28 01:25:32.000;13.78;15.63;15;0;0;0;4552;0
86803;2023-07-28 03:59:39.307;65;2023-07-28 03:51:50.000;2023-07-28 03:57:05.000;13.51;13.987;15;0;0;0;4342;0
86821;2023-07-28 09:54:59.780;61;2023-07-28 09:43:13.000;2023-07-28 09:52:25.000;12;12.11;15;0;0;0;4647;0
86829;2023-07-28 10:59:10.730;56;2023-07-28 10:46:33.000;2023-07-28 10:55:55.000;14.7;17.881;15;0;0;0;4637;0
86831;2023-07-28 11:24:57.450;51;2023-07-28 11:15:17.000;2023-07-28 11:21:41.000;17.92;17.319;15;0;0;0;4624;0
86846;2023-07-28 16:52:21.797;65;2023-07-28 16:44:00.000;2023-07-28 16:49:06.000;13.5;13.773;15;0;0;0;4460;0
86872;2023-07-28 21:31:09.993;51;2023-07-28 21:22:30.000;2023-07-28 21:27:54.000;12.88;15.184;15;0;0;0;4680;0
86882;2023-07-28 23:38:48.527;61;2023-07-28 23:25:37.000;2023-07-28 23:35:33.000;12.53;13.036;15;0;0;0;4558;0
86890;2023-07-29 01:57:52.440;65;2023-07-29 01:51:07.000;2023-07-29 01:55:18.000;10.03;9.84;15;0;0;0;4413;0
86895;2023-07-29 02:52:12.687;56;2023-07-29 02:41:18.000;2023-07-29 02:48:57.000;24.25;27.855;15;0;0;0;4884;0
86918;2023-07-29 07:48:26.870;51;2023-07-29 07:39:33.000;2023-07-29 07:45:11.000;14.24;15.132;15;0;0;0;4794;0
86942;2023-07-29 12:19:44.253;65;2023-07-29 12:12:33.000;2023-07-29 12:17:10.000;12.02;11.188;15;0;0;0;4816;0
86962;2023-07-29 17:02:38.140;61;2023-07-29 16:49:17.000;2023-07-29 17:00:03.000;15.88;16.211;15;0;0;0;4702;0
86963;2023-07-29 17:08:32.693;51;2023-07-29 17:00:40.000;2023-07-29 17:05:58.000;13.12;13.766;15;0;0;0;4604;0
86983;2023-07-29 21:30:52.487;56;2023-07-29 21:21:45.000;2023-07-29 21:28:18.000;19.46;30.488;15;0;0;0;4468;0
86991;2023-07-29 22:41:18.120;65;2023-07-29 22:34:18.000;2023-07-29 22:38:43.000;11.13;11.354;15;0;0;0;4507;0
87013;2023-07-30 02:38:32.290;51;2023-07-30 02:28:41.000;2023-07-30 02:35:16.000;14.12;13.809;15;0;0;0;4557;0
87018;2023-07-30 03:58:46.683;56;2023-07-30 03:50:49.000;2023-07-30 03:55:30.000;10.29;16.448;15;0;0;0;4412;0
87024;2023-07-30 05:36:04.440;61;2023-07-30 05:25:19.000;2023-07-30 05:33:30.000;11.52;11.735;15;0;0;0;4468;0
87056;2023-07-30 12:11:10.260;56;2023-07-30 12:01:43.000;2023-07-30 12:08:35.000;18.97;17.992;15;0;0;0;5080;0
87064;2023-07-30 13:51:43.217;65;2023-07-30 13:43:10.000;2023-07-30 13:49:07.000;15.44;16.479;15;0;0;0;4586;0
87066;2023-07-30 14:07:55.317;51;2023-07-30 13:58:06.000;2023-07-30 14:04:39.000;16.57;16.914;15;0;0;0;4602;0
87094;2023-07-30 19:48:36.803;61;2023-07-30 19:37:23.000;2023-07-30 19:46:02.000;12.84;13.237;15;0;0;0;4645;0
87116;2023-07-31 00:23:25.127;65;2023-07-31 00:15:57.000;2023-07-31 00:20:09.000;10.72;11.311;15;0;0;0;4433;0
87119;2023-07-31 01:03:25.713;51;2023-07-31 00:53:38.000;2023-07-31 01:00:10.000;14.81;15.953;15;0;0;0;4422;0
87135;2023-07-31 04:01:14.737;56;2023-07-31 03:51:36.000;2023-07-31 03:57:59.000;19.07;28.48;15;0;0;0;4689;0
87151;2023-07-31 08:26:55.120;61;2023-07-31 08:15:20.000;2023-07-31 08:23:39.000;11.1;11.682;15;0;0;0;4602;0
87172;2023-07-31 12:03:14.533;65;2023-07-31 11:55:43.000;2023-07-31 12:00:40.000;13.3;12.379;15;0;0;0;4816;0
87176;2023-07-31 12:40:52.183;56;2023-07-31 12:35:02.000;2023-07-31 12:40:39.000;13.53;18.03;15;0;0;0;4475;0
87214;2023-07-31 21:15:33.757;61;2023-07-31 21:04:08.000;2023-07-31 21:12:58.000;11.63;11.729;15;0;0;0;4732;0
87224;2023-07-31 23:15:33.157;51;2023-07-31 23:05:32.000;2023-07-31 23:12:58.000;23.25;31.121;15;0;0;0;4713;303
87228;2023-08-01 08:19:39.747;56;2023-07-31 23:40:02.000;2023-07-31 23:45:15.000;15.69;20.769;15;0;0;0;4659;0
87229;2023-08-01 00:05:47.797;65;2023-07-31 23:57:40.000;2023-08-01 00:02:32.000;12.95;13.043;15;0;0;0;4592;0
87264;2023-08-01 08:23:33.400;56;2023-08-01 08:10:01.000;2023-08-01 08:23:04.000;16.52;17.173;15;0;0;0;4898;0
87269;2023-08-01 09:41:19.383;51;2023-08-01 09:31:45.000;2023-08-01 09:38:45.000;8.71;14.334;15;0;0;0;4724;613
87279;2023-08-01 11:19:26.933;65;2023-08-01 11:12:25.000;2023-08-01 11:16:52.000;11.78;12.185;15;0;0;0;4572;0
87288;2023-08-01 12:38:39.607;61;2023-08-01 12:26:03.000;2023-08-01 12:35:24.000;13.96;14.094;15;0;0;0;4715;0
87296;2023-08-01 14:33:05.213;51;2023-08-01 14:24:24.000;2023-08-01 14:30:30.000;4.55;8.513;15;0;0;0;4774;722
87327;2023-08-01 20:47:07.607;56;2023-08-01 20:38:00.000;2023-08-01 20:43:52.000;18.37;22.522;15;0;0;0;4682;0
87328;2023-08-01 20:51:38.453;65;2023-08-01 20:44:51.000;2023-08-01 20:49:04.000;10.31;10.336;15;0;0;0;4622;0
87342;2023-08-01 23:02:11.227;61;2023-08-01 22:51:38.000;2023-08-01 22:59:36.000;9.59;9.541;15;0;0;0;4563;0
87352;2023-08-02 00:42:30.623;51;2023-08-02 00:31:55.000;2023-08-02 00:39:14.000;11.82;13.254;15;0;0;0;4800;825
87374;2023-08-02 06:03:57.190;65;2023-08-02 05:57:20.000;2023-08-02 06:01:23.000;9.86;9.923;15;0;0;0;4644;0
87388;2023-08-02 09:03:19.403;56;2023-08-02 08:49:15.000;2023-08-02 09:00:12.000;20.59;22.563;15;0;0;0;4555;0
87397;2023-08-02 10:26:50.767;51;2023-08-02 10:12:42.000;2023-08-02 10:24:16.000;9.42;12.845;15;0;0;0;4926;420
87401;2023-08-02 11:37:33.897;61;2023-08-02 11:25:48.000;2023-08-02 11:34:18.000;11.27;11.576;15;0;0;0;4614;0
87426;2023-08-02 16:49:15.697;65;2023-08-02 16:42:11.000;2023-08-02 16:46:41.000;11.65;11.596;15;0;0;0;4773;0
87455;2023-08-02 21:45:21.533;56;2023-08-02 21:36:57.000;2023-08-02 21:42:46.000;17.04;23.172;15;0;0;0;4381;0
87458;2023-08-02 22:08:11.913;61;2023-08-02 21:57:52.000;2023-08-02 22:04:56.000;9.36;9.611;15;0;0;0;4656;0
87459;2023-08-02 22:37:36.637;51;2023-08-02 22:28:20.000;2023-08-02 22:34:20.000;17.56;15.427;15;0;0;0;4925;335
87487;2023-08-03 05:33:51.877;65;2023-08-03 05:26:22.000;2023-08-03 05:31:17.000;12.51;13.762;15;0;0;0;4444;0
87500;2023-08-03 08:07:10.643;51;2023-08-03 07:49:30.000;2023-08-03 08:03:54.000;12.51;12.479;15;0;0;0;4926;0
87510;2023-08-03 10:02:06.743;61;2023-08-03 09:49:55.000;2023-08-03 09:58:51.000;11.5;10.813;15;0;0;0;4632;0
87531;2023-08-03 16:05:54.940;65;2023-08-03 15:59:08.000;2023-08-03 16:03:20.000;10.96;11.185;15;0;0;0;4699;0
87541;2023-08-03 17:40:15.763;56;2023-08-03 17:31:45.000;2023-08-03 17:37:41.000;17.16;32.989;15;0;0;0;4294;0
87550;2023-08-03 18:55:06.417;51;2023-08-03 18:44:56.000;2023-08-03 18:51:51.000;16.06;14.178;15;0;0;0;5072;0
87567;2023-08-03 22:06:53.523;61;2023-08-03 21:55:48.000;2023-08-03 22:04:19.000;11.27;11.148;15;0;0;0;4756;0
87581;2023-08-04 01:23:27.167;56;2023-08-04 01:16:37.000;2023-08-04 01:20:52.000;11.71;17.596;15;0;0;0;4232;0
87594;2023-08-04 04:12:49.433;65;2023-08-04 04:05:16.000;2023-08-04 04:09:33.000;11.77;12.798;15;0;0;0;4506;0
87597;2023-08-04 04:44:06.077;51;2023-08-04 04:34:56.000;2023-08-04 04:40:50.000;13.88;13.109;15;0;0;0;4594;0
87624;2023-08-04 10:02:01.713;61;2023-08-04 09:50:05.000;2023-08-04 09:59:27.000;11.13;11.003;15;0;0;0;4845;0
87644;2023-08-04 15:48:37.573;65;2023-08-04 15:41:47.000;2023-08-04 15:46:03.000;12.02;12.064;15;0;0;0;4620;0
87652;2023-08-04 17:09:29.237;51;2023-08-04 16:59:21.000;2023-08-04 17:06:54.000;16.7;16.687;15;0;0;0;4771;0
87674;2023-08-04 20:16:51.307;61;2023-08-04 20:06:50.000;2023-08-04 20:14:16.000;9.82;9.487;15;0;0;0;4735;0
87676;2023-08-04 20:32:03.770;56;2023-08-04 20:22:35.000;2023-08-04 20:28:48.000;19.1;31.654;15;0;0;0;4460;0
87703;2023-08-05 03:44:43.343;51;2023-08-05 03:34:56.000;2023-08-05 03:41:28.000;15.26;14.109;15;0;0;0;4512;0
87704;2023-08-05 03:56:39.523;65;2023-08-05 03:48:43.000;2023-08-05 03:54:05.000;12.65;12.728;15;0;0;0;4507;0
87720;2023-08-05 07:33:19.483;61;2023-08-05 07:21:45.000;2023-08-05 07:30:03.000;10.79;10.441;15;0;0;0;4722;0
87738;2023-08-05 10:18:19.510;56;2023-08-05 10:09:22.000;2023-08-05 10:15:04.000;16.66;22.058;15;0;0;0;4495;0
87754;2023-08-05 13:31:05.767;51;2023-08-05 13:22:12.000;2023-08-05 13:28:30.000;14.01;13.16;15;0;0;0;4625;0
87757;2023-08-05 13:49:45.503;65;2023-08-05 13:42:58.000;2023-08-05 13:47:11.000;10.89;10.37;15;0;0;0;4632;0
87781;2023-08-05 18:59:54.703;61;2023-08-05 18:48:26.000;2023-08-05 18:57:20.000;11.46;10.699;15;0;0;0;4835;0
87791;2023-08-05 21:05:10.787;56;2023-08-05 20:55:27.000;2023-08-05 21:01:23.000;20.17;19.809;15;0;0;0;4843;0
87799;2023-08-05 23:08:40.250;65;2023-08-05 23:02:11.000;2023-08-05 23:06:05.000;10;9.893;15;0;0;0;4541;0
87801;2023-08-05 23:25:11.257;51;2023-08-05 23:16:52.000;2023-08-05 23:22:36.000;13.41;13.456;15;0;0;0;4441;0
87843;2023-08-06 08:08:49.587;61;2023-08-06 07:56:47.000;2023-08-06 08:06:15.000;12.84;12.425;15;0;0;0;4725;0
87853;2023-08-06 09:33:11.123;51;2023-08-06 09:23:57.000;2023-08-06 09:29:55.000;15.1;13.746;15;0;0;0;4487;0
87868;2023-08-06 11:58:03.373;56;2023-08-06 11:49:41.000;2023-08-06 11:55:29.000;18.44;24.302;15;0;0;0;4676;0
87869;2023-08-06 12:04:08.503;65;2023-08-06 11:56:08.000;2023-08-06 12:00:52.000;13.55;13.661;15;0;0;0;4706;0
87899;2023-08-06 19:08:13.907;61;2023-08-06 18:57:17.000;2023-08-06 19:05:39.000;10.37;10.423;15;0;0;0;4602;0
87907;2023-08-06 20:25:06.893;51;2023-08-06 20:14:39.000;2023-08-06 20:21:25.000;14.31;14.963;15;0;0;0;4662;0
87922;2023-08-06 23:17:38.613;65;2023-08-06 23:10:44.000;2023-08-06 23:15:04.000;11.54;11.855;15;0;0;0;4472;0
87934;2023-08-07 01:13:07.130;56;2023-08-07 01:05:15.000;2023-08-07 01:10:33.000;15.86;22.561;15;0;0;0;4410;0
87945;2023-08-07 04:44:01.583;61;2023-08-07 04:33:40.000;2023-08-07 04:41:27.000;9.5;9.086;15;0;0;0;4498;0
87959;2023-08-07 07:57:00.787;51;2023-08-07 07:47:15.000;2023-08-07 07:53:45.000;15.73;15.665;15;0;0;0;4516;0
87977;2023-08-07 10:30:23.647;56;2023-08-07 10:22:39.000;2023-08-07 10:27:49.000;14.15;17.253;15;0;0;0;4613;0
87984;2023-08-07 11:47:53.630;65;2023-08-07 11:39:56.000;2023-08-07 11:44:38.000;12.62;13.05;15;0;0;0;4485;0
87995;2023-08-07 14:03:23.067;61;2023-08-07 13:52:41.000;2023-08-07 14:00:07.000;9.06;8.855;15;0;0;0;4621;0
88024;2023-08-07 21:01:08.083;51;2023-08-07 20:51:35.000;2023-08-07 20:58:33.000;18.31;17.82;15;0;0;0;4626;0
88026;2023-08-07 21:14:57.260;56;2023-08-07 21:05:12.000;2023-08-07 21:11:41.000;15.42;19.062;15;0;0;0;4630;0
88039;2023-08-07 23:37:39.710;61;2023-08-07 23:27:16.000;2023-08-07 23:35:05.000;9.31;9.131;15;0;0;0;4768;0
88046;2023-08-08 00:40:55.607;65;2023-08-08 00:33:27.000;2023-08-08 00:38:21.000;12.95;13.382;15;0;0;0;4612;0
88088;2023-08-08 10:39:43.970;56;2023-08-08 10:32:47.000;2023-08-08 10:39:31.000;18.55;22.859;15;0;0;0;4669;0
88093;2023-08-08 11:25:10.303;51;2023-08-08 11:17:52.000;2023-08-08 11:24:57.000;19.48;19.696;15;0;0;0;4556;0
88100;2023-08-08 12:24:26.480;65;2023-08-08 12:19:45.000;2023-08-08 12:24:14.000;12.2;12.182;15;0;0;0;4550;0
88104;2023-08-08 14:21:56.347;61;2023-08-08 14:10:46.000;2023-08-08 14:21:43.000;14.01;14.16;15;0;0;0;4780;0
88127;2023-08-08 20:05:28.390;56;2023-08-08 20:00:00.000;2023-08-08 20:05:16.000;14.66;17.352;15;0;0;0;4515;0
88148;2023-08-08 23:42:00.693;65;2023-08-08 23:37:26.000;2023-08-08 23:41:48.000;11.64;11.738;15;0;0;0;4550;0
88151;2023-08-09 00:01:03.897;51;2023-08-08 23:54:20.000;2023-08-09 00:00:50.000;16.45;17.179;15;0;0;0;4588;0
88156;2023-08-09 01:08:31.353;61;2023-08-09 00:59:26.000;2023-08-09 01:08:17.000;10.24;10.278;15;0;0;0;4456;0
88195;2023-08-09 09:36:26.670;51;2023-08-09 09:29:33.000;2023-08-09 09:36:11.000;12.62;13.033;15;0;0;0;4424;0
88199;2023-08-09 10:21:30.153;56;2023-08-09 10:13:52.000;2023-08-09 10:21:16.000;17.97;23.843;15;0;0;0;4582;0
88200;2023-08-09 10:26:27.853;65;2023-08-09 10:22:08.000;2023-08-09 10:26:16.000;10.79;11.16;15;0;0;0;4484;0
88215;2023-08-09 13:32:26.450;61;2023-08-09 13:21:43.000;2023-08-09 13:29:52.000;10;11.77;15;0;0;0;4583;0
88243;2023-08-09 19:39:56.133;65;2023-08-09 19:32:36.000;2023-08-09 19:36:40.000;9.38;9.528;15;0;0;0;4505;0
88247;2023-08-09 20:23:31.763;56;2023-08-09 20:15:10.000;2023-08-09 20:20:15.000;14.23;17.642;15;0;0;0;4578;0
88255;2023-08-09 21:37:18.737;51;2023-08-09 21:27:03.000;2023-08-09 21:34:44.000;16.87;16.084;15;0;0;0;4649;0
88260;2023-08-09 23:15:37.397;61;2023-08-09 23:05:52.000;2023-08-09 23:13:03.000;8.08;9.208;15;0;0;0;4486;0
88289;2023-08-10 05:02:06.323;65;2023-08-10 04:54:36.000;2023-08-10 04:58:51.000;9.97;9.695;15;0;0;0;4452;0
88296;2023-08-10 07:10:37.540;51;2023-08-10 07:00:24.000;2023-08-10 07:08:03.000;13.61;13.018;15;0;0;0;4370;0
88312;2023-08-10 09:31:30.880;56;2023-08-10 09:22:04.000;2023-08-10 09:28:56.000;18.47;21.817;15;0;0;0;4751;0
88325;2023-08-10 12:19:34.983;61;2023-08-10 12:06:27.000;2023-08-10 12:16:19.000;11.95;11.874;15;0;0;0;4760;0
88341;2023-08-10 15:42:17.627;65;2023-08-10 15:35:16.000;2023-08-10 15:39:43.000;11.37;11.093;15;0;0;0;4680;0
88350;2023-08-10 17:38:16.380;51;2023-08-10 17:30:04.000;2023-08-10 17:35:42.000;13;14.361;15;0;0;0;4453;337
88361;2023-08-10 19:36:05.270;56;2023-08-10 19:27:29.000;2023-08-10 19:33:30.000;15.72;17.464;15;0;0;0;4629;0
88383;2023-08-11 00:25:37.880;61;2023-08-11 00:14:19.000;2023-08-11 00:23:03.000;11.29;11.123;15;0;0;0;4669;0
88398;2023-08-11 03:00:04.527;65;2023-08-11 02:53:12.000;2023-08-11 02:57:30.000;11.72;11.787;15;0;0;0;4507;0
88401;2023-08-11 03:24:24.243;51;2023-08-11 03:14:06.000;2023-08-11 03:21:09.000;13.16;13.247;15;0;0;0;4487;0
88438;2023-08-11 11:32:49.330;61;2023-08-11 11:22:32.000;2023-08-11 11:30:14.000;9.73;10.336;15;0;0;0;4620;0
88440;2023-08-11 12:04:15.357;65;2023-08-11 11:57:30.000;2023-08-11 12:01:41.000;9.73;9.459;15;0;0;0;4732;0
88443;2023-08-11 12:38:20.247;56;2023-08-11 12:29:05.000;2023-08-11 12:35:05.000;17.11;27.49;15;0;0;0;4586;0
88453;2023-08-11 15:16:35.883;51;2023-08-11 15:05:58.000;2023-08-11 15:14:01.000;15.89;15.982;15;0;0;0;4653;0
88484;2023-08-11 20:24:32.750;56;2023-08-11 20:16:27.000;2023-08-11 20:21:58.000;15.34;15.082;15;0;0;0;4869;0
88491;2023-08-11 21:33:42.613;61;2023-08-11 21:23:30.000;2023-08-11 21:31:08.000;9.08;9.257;15;0;0;0;4709;0
88496;2023-08-11 22:32:39.167;65;2023-08-11 22:25:07.000;2023-08-11 22:29:23.000;10.05;10.932;15;0;0;0;4573;0
88508;2023-08-12 01:07:39.377;51;2023-08-12 00:59:01.000;2023-08-12 01:04:23.000;11.72;13.214;15;0;0;0;4387;0
88548;2023-08-12 09:18:49.870;61;2023-08-12 09:07:56.000;2023-08-12 09:16:15.000;11.35;10.726;15;0;0;0;4836;0
88552;2023-08-12 09:56:49.223;56;2023-08-12 09:47:09.000;2023-08-12 09:53:33.000;17.91;19.455;15;0;0;0;5012;0
88558;2023-08-12 12:03:04.050;51;2023-08-12 11:53:45.000;2023-08-12 11:59:47.000;14.45;14.481;15;0;0;0;4572;0
88566;2023-08-12 14:05:05.830;65;2023-08-12 13:56:38.000;2023-08-12 14:02:31.000;15.25;15.71;15;0;0;0;4764;0
88609;2023-08-12 22:04:39.940;61;2023-08-12 21:52:11.000;2023-08-12 22:01:24.000;11.53;11.783;15;0;0;0;4723;0
88611;2023-08-12 22:41:08.810;51;2023-08-12 22:32:33.000;2023-08-12 22:38:33.000;14.6;14.117;15;0;0;0;4619;0
88620;2023-08-12 23:57:54.503;65;2023-08-12 23:51:45.000;2023-08-12 23:55:20.000;8.33;10.13;15;0;0;0;4393;335
88622;2023-08-13 00:51:49.987;56;2023-08-13 00:42:21.000;2023-08-13 00:49:15.000;17.83;21.454;15;0;0;0;4588;0
88663;2023-08-13 09:31:04.880;51;2023-08-13 09:22:09.000;2023-08-13 09:27:48.000;14.43;14.424;15;0;0;0;4504;0
88669;2023-08-13 10:27:04.760;61;2023-08-13 10:15:57.000;2023-08-13 10:24:30.000;11.29;11.385;15;0;0;0;4634;0
88674;2023-08-13 11:34:10.613;65;2023-08-13 11:27:12.000;2023-08-13 11:31:36.000;12.53;11.456;15;0;0;0;4635;0
88704;2023-08-13 17:50:54.367;56;2023-08-13 17:40:57.000;2023-08-13 17:47:38.000;20.47;24.099;15;0;0;0;4736;0
88721;2023-08-13 20:40:44.520;51;2023-08-13 20:32:17.000;2023-08-13 20:38:10.000;14.22;14.973;15;0;0;0;4573;0
88725;2023-08-13 21:25:17.057;61;2023-08-13 21:14:33.000;2023-08-13 21:22:42.000;9.84;10.08;15;0;0;0;4623;0
88737;2023-08-13 23:36:17.000;65;2023-08-13 23:28:53.000;2023-08-13 23:33:42.000;13.02;12.321;15;0;0;0;4656;0
88772;2023-08-14 07:43:14.860;61;2023-08-14 07:32:20.000;2023-08-14 07:40:40.000;9.42;9.397;15;0;0;0;4753;0
88773;2023-08-14 07:49:32.450;56;2023-08-14 07:41:15.000;2023-08-14 07:46:58.000;17.41;19.792;15;0;0;0;4630;0
