id;milkflowdurationsec;incomplete;quarterlfyield;quarterrfyield;quarterlryield;quartelrfyield;meanflowlf;meanflowrf;meanflowlr;meanflowrr;peakflowlf;peakflowrf;peakflowlr;peakflowrr;conductivitylf;conductivityrf;conductivitylr;conductivityrr;bloodlf;bloodrf;bloodlr;bloodrr;scc
85045;383;0;2.03;1.66;2.52;2.94;0.48;0.42;0.54;0.54;0.72;0.72;0.78;0.9;4.505;4.488;4.704;4.659;0;0;0;0;54
85049;229;0;3.05;3.47;3.55;3.67;1.44;1.32;1.74;1.56;2.1;1.92;2.34;1.92;4.437;4.42;4.501;4.261;0;0;0;0;282
85059;204;0;3;3.54;3.09;4.51;1.38;1.74;1.2;1.68;1.8;2.28;1.62;2.1;4.58;4.495;4.81;4.605;0;0;0;0;345
85098;281;0;3.54;4;3.91;4.44;1.32;1.26;1.62;1.56;1.92;1.86;2.16;2.1;4.6;4.65;4.58;4.46;0;0;0;0;217
85100;469;0;2.69;2.33;3.33;3.94;0.54;0.48;0.6;0.6;0.72;0.72;0.9;0.96;4.803;4.717;4.846;4.861;0;0;0;0;17
85101;203;0;3.23;3.59;2.97;4.55;1.38;1.68;1.2;1.68;1.86;2.16;1.62;2.04;4.733;4.517;4.446;4.592;0;0;0;0;185
85111;276;0;4.82;4.25;0;5.35;1.2;1.44;0;1.74;1.62;2.04;0;2.22;4.74;4.709;0;4.738;0;0;0;0;42
85148;208;0;3.48;4.02;3.31;4.89;1.44;1.68;1.26;1.74;1.98;2.22;1.62;2.22;4.732;4.573;4.782;4.604;0;0;0;0;251
85150;236;0;3.2;3.47;3.71;3.9;1.2;1.26;1.5;1.56;1.74;1.92;2.04;2.1;4.395;4.371;4.25;4.269;0;0;0;0;11
85158;168;0;2.99;2.82;0;3.84;1.5;1.32;0;1.86;2.04;1.68;0;2.34;4.125;4.295;0;4.472;0;0;0;0;2
85169;551;0;2.96;2.58;3.31;4.38;0.48;0.42;0.48;0.6;0.66;0.6;0.72;0.84;4.455;4.495;4.337;4.601;0;0;0;0;20
85198;305;0;4.1;4.12;3.85;5.95;1.38;1.56;1.26;1.5;1.98;2.1;1.62;1.86;4.716;4.436;5.006;4.6;0;0;0;0;2
85207;306;0;4.29;4.46;4.49;5.13;1.2;1.32;1.62;1.5;1.68;1.92;2.1;2.04;4.647;4.645;4.599;4.531;0;0;0;0;0
85213;210;0;3.97;3.75;0;4.89;1.38;1.44;0;1.86;1.86;1.86;0;2.34;4.651;4.771;0;4.806;0;0;0;0;2
85219;398;0;1.88;1.62;2.43;2.82;0.48;0.42;0.48;0.6;0.78;0.72;0.84;0.9;4.457;4.367;4.321;4.607;0;0;0;0;5
85241;222;0;3.21;3.93;3.11;4.65;1.14;1.56;1.2;1.62;1.5;2.1;1.68;1.98;4.591;4.438;4.918;4.476;0;0;0;0;NULL
85260;380;0;3.21;3.65;3.59;3.91;1.26;1.32;1.44;1.14;1.68;1.86;2.1;1.62;4.248;4.304;4.125;4.205;0;0;0;0;NULL
85265;357;0;1.91;1.69;2.32;2.89;0.48;0.48;0.54;0.6;0.72;0.72;0.9;0.84;4.448;4.431;4.601;4.675;0;0;0;0;NULL
85267;196;0;3.69;3.52;0;4.64;1.38;1.5;0;1.86;1.8;2.04;0;2.28;4.319;4.364;0;4.541;0;0;0;0;NULL
85295;251;0;3.98;4.31;4.03;5.58;1.2;1.62;1.2;1.68;1.68;2.16;1.62;2.1;4.793;4.51;4.764;4.691;0;0;0;0;NULL
85307;357;0;3.82;4.18;4.25;4.48;1.02;1.2;1.44;1.44;1.56;1.86;1.92;1.86;4.526;4.584;4.381;4.396;0;0;0;0;NULL
85324;475;0;2.64;2.35;3.21;3.83;0.54;0.42;0.6;0.6;0.84;0.66;0.78;0.84;4.863;4.783;5.109;5.008;0;0;0;0;NULL
85331;250;0;4.35;3.65;0;5.29;1.26;1.56;0;1.92;1.56;2.04;0;2.4;4.659;4.513;0;4.675;0;0;0;0;NULL
85340;248;0;3.99;4.12;3.83;5.28;1.26;1.56;1.26;1.62;1.68;2.04;1.56;1.98;4.599;4.51;4.965;4.482;0;0;0;0;NULL
85366;271;0;4.01;4.19;4.26;4.6;1.5;1.44;1.62;1.62;2.04;1.92;2.1;2.16;4.596;4.634;4.434;4.491;0;0;0;0;NULL
85383;455;0;2.49;1.9;3.03;3.7;0.48;0.42;0.48;0.6;0.66;0.72;0.84;0.84;4.536;4.482;4.428;4.709;0;0;0;0;NULL
85391;200;0;3.56;3.19;0;4.48;1.32;1.5;0;1.92;1.8;1.98;0;2.46;4.332;4.222;0;4.637;0;0;0;0;NULL
85392;241;0;3.35;4.24;3.47;5.28;1.08;1.56;1.14;1.56;1.38;1.98;1.56;1.98;4.599;4.491;4.496;4.635;0;0;0;0;NULL
85416;252;0;3.7;4.07;4.11;4.39;1.38;1.38;1.8;1.68;1.86;1.92;2.28;2.16;4.595;4.575;4.576;4.476;0;0;0;0;NULL
85436;275;0;3.91;4.38;3.86;5.69;1.2;1.62;1.2;1.44;1.56;2.28;1.56;1.86;4.608;4.512;4.551;4.619;0;0;0;0;NULL
85442;455;0;2.56;2.33;3.18;3.82;0.54;0.42;0.6;0.6;0.78;0.6;0.84;1.08;4.742;4.514;4.956;4.947;0;0;0;0;NULL
85455;221;0;4.34;4.22;0;5.54;1.44;1.44;0;1.92;1.92;1.74;0;2.58;4.609;4.651;0;4.808;0;0;0;0;NULL
85466;389;0;3.75;3.51;4.13;4.7;1.14;0.84;1.44;1.44;1.62;1.38;1.86;1.86;4.751;4.654;4.682;4.604;0;0;0;0;NULL
85480;229;0;3.34;3.88;3.37;5.26;1.32;1.44;1.26;1.68;1.74;2.04;1.62;2.1;4.545;4.513;4.746;4.485;0;0;0;0;NULL
85498;389;0;2.2;1.95;2.68;3.29;0.6;0.42;0.6;0.6;0.84;0.78;0.84;0.9;4.552;4.366;4.616;4.622;0;0;0;0;NULL
85507;186;0;3.54;3.2;0;4.48;1.44;1.56;0;1.86;1.86;1.98;0;2.46;4.475;4.367;0;4.486;0;0;0;0;NULL
85515;218;0;3.36;3.41;3.78;4.13;1.38;1.32;1.74;1.74;1.86;2.04;2.16;2.22;4.473;4.369;4.298;4.412;0;0;0;0;NULL
85530;253;0;4.61;4.97;4.62;6.43;1.44;1.68;1.38;1.8;2.04;2.22;1.8;2.22;4.937;4.636;5.106;4.815;0;0;0;0;NULL
85544;468;0;2.54;2.21;3.06;3.76;0.48;0.42;0.54;0.6;0.66;0.66;0.78;0.96;4.618;4.567;4.809;4.83;0;0;0;0;NULL
85562;343;0;4;4.09;4.3;4.65;1.38;1.08;1.68;1.62;1.98;1.74;2.64;2.22;4.817;4.769;4.68;4.626;0;0;0;0;NULL
85569;256;0;4.06;4.43;0;5.72;1.5;1.26;0;1.86;1.86;1.56;0;2.34;4.612;4.77;0;4.701;0;0;0;0;NULL
85583;244;0;3.86;4.4;3.9;5.63;1.26;1.92;1.2;1.74;1.74;2.58;1.5;2.28;4.675;4.501;4.623;4.623;0;0;0;0;NULL
85604;372;0;2.34;2;2.94;3.45;0.54;0.48;0.6;0.66;0.78;0.66;0.84;1.14;4.468;4.488;4.555;4.643;0;0;0;0;NULL
85616;301;0;3.55;3.57;4.03;4.19;1.44;1.26;1.56;1.68;2.04;1.8;2.4;2.16;4.538;4.617;4.425;4.507;0;0;0;0;NULL
85620;174;0;3.13;2.97;0;4.05;1.38;1.5;0;1.86;1.8;2.04;0;2.28;4.342;4.218;0;4.507;0;0;0;0;NULL
85624;231;0;3.27;3.92;3.39;5.03;1.2;1.44;1.2;1.56;1.56;1.92;1.56;2.04;4.745;4.624;5.016;4.841;0;0;0;0;NULL
85654;228;0;3.8;3.93;3.85;5.15;1.38;1.56;1.2;1.68;2.04;2.1;1.5;2.04;4.78;4.647;4.952;4.848;0;0;0;0;NULL
85661;406;0;2.59;2.25;3.23;3.73;0.54;0.54;0.54;0.66;0.78;0.78;0.9;1.08;4.584;4.581;4.612;4.712;0;0;0;0;NULL
85675;338;0;5;4.9;5;5.63;1.26;1.2;1.5;1.5;1.68;1.8;1.98;2.04;4.591;4.653;4.534;4.579;0;0;0;0;NULL
85684;256;0;4.93;4.42;0;5.62;1.38;1.26;0;1.86;1.86;1.62;0;2.4;4.73;4.845;0;4.838;0;0;0;0;NULL
85710;251;0;3.71;4.44;3.78;5.59;1.26;1.68;1.14;1.62;1.74;2.22;1.5;2.04;4.806;4.648;4.997;4.842;0;0;0;0;NULL
85729;404;0;2.52;2.08;3.02;3.57;0.48;0.54;0.54;0.66;0.66;0.78;0.78;0.96;4.55;4.518;4.581;4.707;0;0;0;0;NULL
85730;237;0;3.11;3.33;3.56;3.95;1.44;1.2;1.5;1.62;1.92;1.74;2.04;2.16;4.282;4.449;4.181;4.305;0;0;0;0;NULL
85747;198;0;3.64;3.47;0;4.72;1.44;1.38;0;1.86;2.16;1.8;0;2.52;4.415;4.389;0;4.576;0;0;0;0;NULL
85759;228;0;3.95;4.03;3.98;5.6;1.5;1.68;1.38;1.8;2.1;2.4;1.8;2.16;4.751;4.519;4.773;4.849;0;0;0;0;NULL
85784;278;0;4.25;4.46;4.86;5.19;1.5;1.5;1.74;1.68;1.92;2.04;2.16;2.16;4.732;4.805;4.638;4.784;0;0;0;0;NULL
85788;0;0;2.62;2.95;2.56;3.7;1.08;1.56;1.2;1.56;1.68;2.1;1.5;1.98;4.735;4.668;5.106;4.651;0;0;0;0;NULL
85789;456;0;2.85;2.19;3.5;4.15;0.54;0.54;0.54;0.66;0.72;0.78;0.78;0.96;4.735;4.67;4.771;4.917;0;0;0;0;NULL
85801;248;0;4.36;4.29;0;5.27;1.38;1.44;0;1.8;1.98;1.98;0;2.16;4.404;4.396;0;4.502;0;0;0;0;NULL
85837;238;0;3.98;4.57;3.91;5.7;1.44;1.68;1.26;1.74;1.98;2.28;1.74;2.28;4.886;4.719;5.245;4.981;0;0;0;0;NULL
85843;299;0;3.74;4.25;4.47;4.53;1.44;1.32;1.74;1.62;1.98;1.86;2.64;2.04;4.622;4.658;4.497;4.78;0;0;0;0;NULL
85850;417;0;2.6;2.21;3.15;3.79;0.54;0.48;0.54;0.66;0.78;0.72;0.78;1.02;4.625;4.592;4.5;4.841;0;0;0;0;NULL
85858;197;0;3.52;3.48;0;4.47;1.56;1.32;0;1.86;1.98;1.74;0;2.4;4.148;4.258;0;4.305;0;0;0;0;NULL
85881;250;0;4.25;4.93;4.44;5.94;1.5;1.68;1.2;1.74;2.1;2.22;1.56;2.34;4.807;4.653;5.061;4.841;0;0;0;0;NULL
85893;408;0;2.19;1.98;2.67;3.32;0.48;0.42;0.48;0.6;0.72;0.66;0.78;0.9;4.452;4.451;4.555;4.697;0;0;0;0;NULL
85914;243;0;4.38;4.52;0;5.56;1.44;1.38;0;1.92;1.8;1.98;0;2.34;4.407;4.564;0;4.549;0;0;0;0;NULL
85915;332;0;4.78;5.36;5.53;5.44;1.32;1.44;1.74;1.68;1.92;2.22;2.16;2.1;4.609;4.499;4.569;4.881;0;0;0;0;760
85931;252;0;4.32;4.96;4.24;5.83;1.38;1.74;1.26;1.68;1.98;2.4;1.62;2.22;4.739;4.506;4.842;4.671;0;0;0;0;177
85950;460;0;2.51;2.07;3.09;3.62;0.48;0.48;0.48;0.54;0.9;0.72;0.72;0.84;4.577;4.522;4.792;4.801;0;0;0;0;48
85963;180;0;3.36;2.98;0;3.95;1.38;1.44;0;1.8;1.86;1.92;0;2.28;4.26;4.314;0;4.325;0;0;0;0;71
85967;298;0;3.16;3.33;3.44;3.3;1.38;1.26;1.62;1.5;1.92;1.92;2.1;2.1;4.266;4.308;4.181;4.462;0;0;0;304;1205
85991;251;0;4.39;4.33;4.58;4.48;1.38;1.68;1.44;1.86;1.86;2.28;1.86;2.28;4.855;4.648;5.385;4.675;0;0;0;0;171
85997;377;0;2.42;2.06;2.85;3.44;0.54;0.48;0.6;0.66;0.9;0.72;0.9;0.96;4.662;4.583;4.715;4.798;0;0;0;0;34
86010;204;0;3.89;3.74;0;5.02;1.56;1.38;0;1.86;2.16;1.74;0;2.34;4.468;4.661;0;4.667;0;0;0;0;68
86031;292;0;5.07;4.79;5.49;5.44;1.38;1.32;1.5;1.5;1.86;1.98;1.92;1.92;4.745;4.658;4.619;4.87;0;0;0;0;654
86041;247;0;4.19;4.02;4.26;5.86;1.38;1.62;1.26;1.68;1.86;2.1;1.74;2.1;4.665;4.6;4.884;4.809;0;0;0;0;217
86053;421;0;2.41;2.02;2.94;3.51;0.48;0.48;0.54;0.6;0.78;0.78;1.2;0.84;4.61;4.591;4.62;4.736;0;0;0;0;51
86056;208;0;3.46;3.44;0;4.41;1.32;1.26;0;1.62;1.8;1.68;0;1.98;4.461;4.593;0;4.675;0;0;0;0;62
86084;234;0;3.07;2.95;3.17;3.17;1.26;1.08;1.38;1.44;1.74;1.74;1.92;2.16;4.329;4.453;4.363;4.609;0;0;0;0;814
86103;394;0;1.96;1.73;2.42;2.88;0.48;0.42;0.42;0.54;0.72;0.6;0.66;0.84;4.454;4.377;4.433;4.556;0;0;0;0;25
86106;180;0;3.3;3.06;0;4.21;1.38;1.44;0;1.92;1.8;1.86;0;2.46;4.256;4.381;0;4.555;0;0;0;0;48
86110;276;0;4.77;4.83;4.78;6.41;1.38;1.5;1.26;1.68;1.86;2.1;1.62;2.28;4.8;4.719;5.292;4.818;0;0;0;0;251
86145;249;0;3.58;3.98;4.26;4.53;1.5;1.32;1.62;1.86;2.22;1.8;2.34;2.34;4.928;5.115;4.965;5.157;0;0;0;0;234
86148;419;0;2.03;1.39;2.55;3;0.42;0.42;0.48;0.54;0.66;0.72;0.72;0.78;4.666;4.642;4.829;4.889;0;0;0;0;34
86153;233;0;3.6;4.21;3.77;5.46;1.32;1.74;1.26;1.68;1.8;2.28;1.62;2.1;4.464;4.37;4.754;4.433;0;0;0;0;225
86156;214;0;4.2;3.68;0;4.85;1.44;1.5;0;1.86;2.1;2.04;0;2.4;4.532;4.37;0;4.698;0;0;0;0;31
86195;405;0;2.07;2.04;2.44;2.97;0.48;0.48;0.48;0.54;0.78;0.72;0.78;0.78;4.504;4.567;4.595;4.69;0;0;0;0;11
86197;276;0;3.98;4.2;4.22;4.61;1.44;1.44;1.62;1.74;2.04;2.04;2.1;2.28;4.44;4.566;4.596;4.688;0;0;0;0;257
86208;277;0;4.07;4.84;4.26;6.07;1.26;1.44;1.2;1.56;1.74;2.16;1.56;1.98;4.913;4.839;5.257;4.887;0;0;0;0;220
86210;183;0;3.34;3.11;0;4.3;1.5;1.32;0;1.74;1.92;1.62;0;2.16;4.312;4.438;0;4.617;0;0;0;0;62
86238;394;0;2.07;1.79;2.48;3.03;0.48;0.42;0.54;0.54;0.72;0.6;0.78;0.96;4.654;4.505;4.584;4.746;0;0;0;0;11
86250;257;0;4.17;4.8;3.95;6.04;1.38;1.56;1.14;1.68;1.8;2.04;1.5;2.1;4.909;4.909;4.79;4.887;0;0;0;0;165
86257;269;0;4.64;4.6;4.88;5.39;1.56;1.44;1.74;1.86;2.04;2.04;2.16;2.28;4.582;4.707;4.714;4.687;0;0;0;0;211
86259;240;0;3.85;3.79;0;4.86;1.44;1.26;0;1.74;1.98;1.62;0;2.16;4.452;4.575;0;4.617;0;0;0;0;68
86289;250;0;4.04;4.56;4.07;5.81;1.32;1.8;1.2;1.68;1.86;2.28;1.74;2.28;4.862;4.716;5.002;4.916;0;0;0;0;171
86291;452;0;2.62;2.2;3.09;3.74;0.48;0.42;0.54;0.6;0.78;0.72;0.9;0.84;4.593;4.515;4.668;4.714;0;0;0;0;8
86307;216;0;4.07;3.52;0;4.93;1.38;1.5;0;1.8;1.86;1.92;0;2.34;4.451;4.519;0;4.592;0;0;0;0;80
86312;272;0;4.16;4.54;4.51;4.83;1.56;1.38;1.62;1.56;2.04;2.1;2.1;2.1;4.523;4.72;4.658;4.657;0;0;0;0;211
86336;352;0;1.92;1.64;2.31;2.83;0.48;0.42;0.54;0.6;0.72;0.6;0.84;0.9;4.376;4.312;4.399;4.465;0;0;0;0;17
86346;252;0;4.17;4.53;4.79;6.11;1.32;1.62;1.32;1.8;1.74;2.1;1.68;2.22;4.92;4.848;5.067;4.995;0;0;0;0;171
86353;270;0;3.3;3.6;3.62;4.1;1.5;1.2;1.56;1.62;2.16;1.68;2.1;2.16;4.504;4.648;4.606;4.598;0;0;349;0;211
86367;246;0;4.54;4.12;0;5.24;1.32;1.32;0;1.8;1.74;1.86;0;2.22;4.431;4.652;0;4.676;0;0;0;0;45
86385;412;0;2.29;1.9;2.84;3.27;0.48;0.48;0.48;0.6;0.66;0.66;0.84;0.84;4.631;4.649;4.606;4.805;0;0;0;0;11
86405;274;0;5.1;5.87;4.78;6.98;1.38;1.86;1.26;1.86;1.8;2.46;1.56;2.28;4.781;4.646;5.129;4.671;0;0;0;0;142
86418;291;0;4.48;4.58;4.76;5.18;1.5;1.38;1.68;1.74;1.98;1.98;2.16;2.16;4.642;4.779;4.725;4.613;0;0;0;0;140
86435;444;0;2.09;1.85;2.15;2.92;0.42;0.48;0.36;0.54;0.66;0.9;0.78;0.96;4.445;4.505;4.482;4.59;0;0;0;0;31
86451;238;0;4.95;4.54;0;5.35;1.5;1.62;0;1.86;1.92;2.1;0;2.4;4.241;4.314;0;4.411;0;0;0;0;48
86461;315;0;3.62;3.81;3.37;3.8;1.68;1.38;1.8;1.44;2.22;1.86;2.28;1.86;4.314;4.501;4.392;4.412;0;0;0;0;248
86470;283;0;5.06;5.63;5.05;7.31;1.56;1.86;1.5;1.8;1.98;2.34;1.8;2.22;4.793;4.646;5.189;4.866;0;0;0;0;185
86486;424;0;2.22;1.97;3.04;3.31;0.48;0.48;0.54;0.6;0.84;0.9;0.78;0.96;4.519;4.512;4.654;4.672;0;0;0;0;17
86504;207;0;4.09;3.7;0;4.84;1.62;1.38;0;1.8;2.34;1.86;0;2.16;4.536;4.653;0;4.617;0;0;0;0;111
86506;275;0;3.09;3.2;3.65;3.88;1.56;1.08;1.62;1.38;2.1;1.74;2.04;1.86;4.47;4.65;4.616;4.486;0;0;0;0;291
86510;219;0;3.49;3.74;3.68;5.35;1.44;1.74;1.26;1.74;1.92;2.34;1.74;2.16;4.742;4.653;5.074;4.825;0;0;0;0;214
86535;425;0;2.09;1.83;2.47;3.13;0.54;0.42;0.54;0.54;0.84;0.66;0.72;0.78;4.542;4.535;4.523;4.69;0;0;0;0;17
86559;245;0;3.94;4.32;4.11;5.88;1.38;1.68;1.32;1.74;1.8;2.16;2.04;2.4;4.894;4.796;5.234;4.906;0;0;0;0;151
86561;290;0;3.42;3.75;3.74;4.18;1.5;1.26;1.44;1.38;1.98;1.68;1.98;1.92;4.56;4.726;4.565;4.639;0;0;0;0;285
86588;244;0;5.03;4.56;0;6.02;1.5;1.44;0;1.86;2.04;1.8;0;2.22;4.367;4.532;0;4.563;0;0;0;0;111
86589;402;0;2.26;1.92;2.6;3.26;0.54;0.48;0.48;0.6;0.72;0.72;0.66;0.84;4.635;4.6;4.692;4.696;0;0;0;0;20
86599;227;0;3.36;3.97;3.65;5.17;1.44;1.62;1.32;1.68;1.92;2.04;1.68;2.16;4.772;4.8;5.158;4.899;0;0;0;0;154
86610;270;0;3.92;4.27;4.25;4.76;1.32;1.26;1.5;1.62;1.68;1.74;1.98;2.04;4.637;4.804;4.683;4.701;0;0;0;0;194
86643;218;0;3.92;4.4;0;5.73;1.5;1.74;0;1.8;2.1;2.34;0;2.34;4.846;4.679;0;4.834;0;0;0;0;42
86644;205;0;3.92;3.5;0;4.55;1.56;1.32;0;1.86;1.98;1.68;0;2.4;4.312;4.412;0;4.499;0;0;0;0;162
86654;506;0;2.77;2.27;3.37;4.09;0.54;0.54;0.54;0.6;0.72;0.84;0.78;0.84;4.575;4.613;4.603;4.699;0;0;0;0;17
86662;257;0;3.88;3.97;4.04;4.37;1.56;1.32;1.62;1.56;1.98;2.1;2.16;2.04;4.494;4.612;4.472;4.51;0;0;0;0;162
86688;224;0;3.92;3.82;0;5.55;1.5;1.62;0;1.68;1.98;2.28;0;2.1;4.763;4.678;0;4.847;0;0;0;0;37
86689;175;0;3.19;3.11;0;4.05;1.56;1.44;0;1.8;2.22;1.92;0;2.16;4.23;4.344;0;4.378;0;0;0;0;148
86698;346;0;2.02;1.71;2.36;2.91;0.48;0.48;0.48;0.6;0.72;0.72;0.72;0.9;4.368;4.414;4.467;4.571;0;0;0;0;40
86726;304;0;5.21;4.99;5.41;6.07;1.56;1.38;1.68;1.5;2.1;1.98;2.1;1.98;4.704;4.744;4.614;4.696;0;0;0;0;77
86734;216;0;3.7;3.34;0;4.52;1.38;1.2;0;1.74;1.8;1.5;0;2.22;4.498;4.609;0;4.704;0;0;0;0;88
86744;326;0;5.41;5.49;5.64;6.93;1.38;1.56;1.26;1.68;1.92;2.1;1.74;2.28;4.974;4.743;5.272;4.909;0;0;0;0;128
86761;530;0;2.98;2.21;3.45;4.22;0.54;0.48;0.48;0.66;0.9;0.66;0.66;0.96;4.638;4.472;4.531;4.715;0;0;0;0;NULL
86775;228;0;3.32;3.5;2.86;3.83;1.44;1.26;1.14;1.62;1.92;1.86;1.68;2.04;4.42;4.545;4.337;4.385;0;0;0;0;511
86786;218;0;4.14;4.02;0;5.62;1.44;1.62;0;1.8;1.98;2.1;0;2.34;4.559;4.412;0;4.648;0;0;0;0;37
86803;242;0;4.67;3.96;0;4.88;1.44;1.44;0;1.62;1.8;1.86;0;2.04;4.228;4.342;0;4.453;0;0;0;0;62
86821;462;0;2.69;2.28;3.17;3.86;0.54;0.54;0.48;0.6;0.78;0.9;0.72;0.96;4.621;4.608;4.598;4.73;0;0;0;0;65
86829;224;0;4.35;4.69;0;5.66;1.5;1.68;0;1.74;1.98;2.4;0;2.16;4.624;4.541;0;4.729;0;0;0;0;48
86831;272;0;3.83;4.54;4.89;4.66;1.56;1.44;1.62;1.62;2.28;2.16;2.04;2.1;4.555;4.685;4.541;4.71;0;0;0;0;485
86846;240;0;4.59;3.84;0;5.07;1.44;1.56;0;1.86;1.86;1.92;0;2.28;4.358;4.347;0;4.638;0;0;0;0;48
86872;239;0;3.12;3.25;2.95;3.56;1.38;1.14;1.56;1.56;1.86;1.68;1.92;2.1;4.568;4.752;4.537;4.834;0;0;0;0;325
86882;507;0;2.81;2.43;3.24;4.05;0.48;0.42;0.48;0.6;0.78;0.84;0.66;0.9;4.511;4.414;4.537;4.694;0;0;0;0;31
86890;172;0;3.32;2.83;0;3.88;1.5;1.44;0;1.8;1.98;1.86;0;2.4;4.301;4.364;0;4.547;0;0;0;0;100
86895;365;0;5.25;5.92;5.58;7.5;1.56;1.62;1.32;1.56;1.98;2.04;1.68;2.04;4.711;4.695;5.337;4.818;0;0;0;0;171
86918;251;0;3.37;3.36;3.48;4.03;1.38;1.08;1.56;1.56;1.92;1.44;2.16;2.22;4.699;4.835;4.74;4.886;0;0;0;0;222
86942;206;0;3.74;3.46;0;4.82;1.44;1.32;0;1.8;1.98;1.86;0;2.16;4.653;4.831;0;4.933;0;0;0;0;94
86962;562;0;3.55;3.02;4.16;5.15;0.48;0.48;0.54;0.66;0.84;0.72;0.78;1.02;4.663;4.617;4.687;4.791;0;0;0;0;28
86963;229;0;3.27;2.77;3.32;3.76;1.38;1.02;1.62;1.5;1.68;1.62;2.1;2.04;4.596;4.617;4.619;4.59;0;0;0;0;302
86983;327;0;6.24;5.84;0;7.38;1.56;1.44;0;1.62;2.1;2.16;0;2.16;4.523;4.422;0;4.46;0;0;0;0;42
86991;196;0;3.56;3.22;0;4.35;1.38;1.32;0;1.8;1.8;1.68;0;2.22;4.396;4.426;0;4.658;0;0;0;0;71
87013;305;0;3.22;3.4;3.62;3.88;1.32;0.9;1.44;1.38;1.98;1.26;2.04;2.28;4.519;4.566;4.543;4.594;0;0;0;0;231
87018;212;0;2.9;3.09;0;4.3;1.26;1.32;0;1.44;1.74;1.62;0;1.98;4.309;4.434;0;4.466;0;0;0;0;68
87024;402;0;2.53;2.24;3.06;3.69;0.54;0.54;0.54;0.72;0.78;0.78;0.78;0.96;4.38;4.432;4.41;4.599;0;0;0;0;82
87056;326;0;3.54;3.87;6.23;5.33;1.26;1.56;1.32;1.5;1.68;2.1;1.74;2.1;4.791;4.901;5.534;4.872;0;0;0;0;228
87064;286;0;4.89;4.41;0;6.14;1.2;1.14;0;1.62;1.5;1.44;0;2.16;4.526;4.628;0;4.605;0;0;0;0;45
87066;306;0;4.07;3.63;4.23;4.64;1.56;1.26;1.62;1.62;2.16;1.8;2.16;2.58;4.592;4.694;4.532;4.605;0;0;0;0;251
87094;425;0;2.87;2.43;3.4;4.14;0.6;0.54;0.6;0.72;0.96;0.72;0.78;1.02;4.592;4.614;4.667;4.684;0;0;0;0;51
87116;175;0;3.18;3.37;0;4.17;1.68;1.5;0;1.86;2.1;1.86;0;2.52;4.33;4.479;0;4.476;0;0;0;0;65
87119;302;0;3.48;3.51;3.74;4.08;1.56;1.2;1.44;1.62;2.1;1.8;1.98;2.16;4.397;4.479;4.333;4.477;0;0;0;0;234
87135;304;0;5.86;5.27;0;7.94;1.38;1.56;0;1.74;1.92;2.04;0;2.4;4.726;4.555;0;4.751;0;0;0;0;37
87151;415;0;2.54;2.12;2.9;3.54;0.6;0.42;0.54;0.6;0.96;0.66;0.72;0.9;4.596;4.479;4.592;4.689;0;0;0;0;45
87172;224;0;4.28;3.97;0;5.05;1.38;1.44;0;1.8;1.8;1.86;0;2.4;4.664;4.814;0;4.948;0;0;0;0;60
87176;256;0;3.94;4.06;0;5.53;1.2;1.32;0;1.5;1.62;1.92;0;2.1;4.468;4.477;0;4.479;0;0;0;0;NULL
87214;445;0;2.66;2.15;3.05;3.77;0.54;0.42;0.48;0.6;0.78;0.6;0.72;0.9;4.651;4.542;4.739;4.893;0;0;0;0;25
87224;357;0;5.62;5.37;5.73;6.53;1.32;1.2;1.5;1.62;1.8;1.98;2.04;2.04;4.59;4.812;4.469;4.953;303;0;0;0;465
87228;242;0;4.69;4.9;0;6.1;1.44;1.68;0;1.74;1.86;2.16;0;2.22;4.592;4.613;0;4.748;0;0;0;0;45
87229;207;0;4.11;3.78;0;5.06;1.44;1.5;0;1.86;2.04;2.04;0;2.34;4.526;4.547;0;4.68;0;0;0;0;51
87264;688;0;3.61;4.04;3.43;5.44;1.02;1.44;1.08;1.74;1.38;1.98;1.62;2.28;4.524;4.548;6.125;4.634;0;0;0;0;NULL
87269;329;8;2.23;2.28;2.3;1.9;1.26;0.9;1.2;1.02;1.74;1.44;1.86;1.56;4.528;4.485;4.521;5.491;389;0;374;613;2985
87279;200;0;3.7;3.51;0;4.57;1.44;1.32;0;1.8;1.8;1.92;0;2.16;4.401;4.613;0;4.679;0;0;0;0;68
87288;476;0;3.06;2.61;3.77;4.52;0.6;0.6;0.54;0.72;1.02;0.9;0.78;1.02;4.671;4.68;4.667;4.807;0;0;0;0;17
87296;254;8;1.32;1.4;1.33;0.5;1.2;0.78;1.08;0.36;1.56;1.14;1.56;0.66;4.667;4.549;4.804;5.609;302;0;0;722;1560
87327;284;0;4.96;5.76;0;7.65;1.56;1.5;0;1.8;1.98;2.1;0;2.58;4.57;4.745;0;4.709;0;0;0;0;28
87328;184;0;3.34;2.9;0;4.07;1.38;1.44;0;1.8;1.8;1.86;0;2.22;4.505;4.545;0;4.774;0;0;0;0;74
87342;396;0;2.12;1.83;2.52;3.12;0.48;0.48;0.48;0.6;0.72;0.66;0.66;0.96;4.506;4.541;4.541;4.635;0;0;0;0;77
87352;351;8;3.3;3.65;3.28;1.59;1.38;1.02;1.32;0.6;1.92;1.56;1.98;1.14;4.643;4.81;4.608;5.501;0;0;0;825;2205
